player_id, sessions, session_time, words, rounds_completed, stars_gained, energy_spent, energy_left, win_ratio, total_games, friends, grind_spent, grind_earned, premium_left, premium_earned, premium_spent, lottery_wins, diffuculty, grind_left, level, dollars, playeractivity
1404480,10,20,7,8100,19550,81392,61499,0,2,0,0,0,1,4,2,6,0,22,47,50,Active
2404490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
5038460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,Active
720933,3,25,8,300,8675,43825,0,0,0,0,5,0,0,0,3,7,1,8,49,45,Active
2279180,0,4,0,0,200,1345,3699,0,0,0,0,0,0,1,2,1,0,1,31,1,Active
1279180,0,6,1,75000,0,2633,400,0,0,0,0,0,0,1,1,0,0,3,38,4,Active
8163900,1,17,3,8075,0,8046,8450,0,0,0,0,0,0,1,1,1,1,18,24,26,Active
7606700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Active
3606670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
4397100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Active
2964540,5,24,18,300,0,21679,32800,0,0,0,0,0,0,1,1,5,0,7,29,23,Active
7521620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
2366140,1,25,22,18775,26550,54888,96956,1,0,0,0,0,0,16,3,8,0,7,71,72,Active
76814,2,21,15,300,107575,47534,31299,0,0,0,0,0,0,0,3,6,0,9,58,52,Active
5923210,2,31,14,2100,112,122209,63957,0,0,0,0,0,0,3,5,9,0,19,72,73,Active
1194700,9,40,14,471550,189750,45739,372308,0,1,0,0,99,0,5,10,7,0,132,78,54,Active
8809080,0,0,0,0,0,330,8000,0,0,0,0,0,0,0,0,0,0,4,0,1,Active
5637660,0,17,7,0,0,51350,0,0,0,0,0,0,0,2,1,2,1,7,18,23,Active
6808300,4,6,0,20000,1500,2531,62800,0,0,0,0,0,0,2,0,1,0,2,39,4,Active
2365360,1,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
1365350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
1519740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,Active
1519740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,Active
5926970,3,5,3,2550,2513,462691,0,0,0,0,0,0,0,1,2,8,0,16,17,38,Active
5484020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,Active
5483280,2,15,2,3337,525,18535,11000,0,0,0,0,0,0,3,0,4,0,2,3,34,Active
3483260,7,55,13,127800,6873,163136,182317,0,0,1,0,99,0,6,3,14,0,24,232,111,Active
372555,3,15,2,0,22458,4008,26100,0,1,0,0,0,0,2,2,1,0,6,21,11,Active
4627460,1,7,3,16950,225,3105,7900,0,0,0,0,0,0,2,0,0,0,4,9,8,Active
5627460,2,24,8,750,6300,4282,11000,0,0,0,0,0,0,2,0,3,0,6,17,41,Active
2696830,7,28,6,33353,30583,47186,15200,0,0,0,0,0,0,5,5,13,1,14,67,47,Active
2696830,15,33,12,3813,775,45886,34300,0,0,1,0,0,0,6,6,10,0,38,47,38,Active
5140520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,Active
6140530,5,3,0,0,0,5810,8700,0,1,0,0,0,0,1,0,1,0,2,4,9,Churned
8258440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,Active
258399,0,3,0,0,0,4486,8500,0,0,0,0,0,0,1,0,3,0,14,36,7,Active
4745380,0,3,0,0,0,3625,0,0,0,0,0,0,0,0,0,0,0,9,5,6,Active
4745380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,Active
6745370,1,10,0,10250,6500,2869,4900,0,0,0,0,0,0,4,0,0,0,4,38,29,Active
5745360,2,5,0,0,4250,13671,2300,0,0,0,0,0,0,0,0,4,0,3,39,23,Active
5382930,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,Churned
1620850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
1896850,0,2,1,2896,1512,34263,0,0,0,0,0,0,0,1,0,2,0,1,7,6,Active
103166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
7106930,11,35,9,13215,14511,80207,359400,0,2,0,0,0,0,6,3,20,0,20,79,64,Active
1106930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Churned
1106930,2,35,105,150050,100925,330576,102101,0,0,0,0,0,0,9,9,8,0,29,76,83,Active
336030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,Active
336021,0,0,1,0,0,125,0,0,0,0,0,0,0,0,0,1,0,1,21,7,Active
3336020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
3336030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
6896090,2,26,4,91560,6053,51943,16350,0,1,0,0,0,0,8,1,6,0,10,87,36,Active
9107710,3,17,5,300,0,8924,4000,0,0,0,0,0,0,0,0,3,0,10,32,30,Active
9107710,3,6,4,1703,358,45549,5700,0,0,0,0,0,0,3,1,1,0,5,22,33,Active
9014770,0,11,3,1875,4100,8592,7500,0,1,0,0,0,0,1,0,0,0,2,57,12,Active
9014770,2,2,0,300,200,1375,0,0,0,0,0,0,0,0,0,2,0,1,0,3,Churned
5014770,3,10,2,0,0,8775,8500,0,0,0,0,0,0,0,0,8,0,9,48,24,Active
5989030,2,26,10,2250,2300,20926,39800,0,0,1,0,0,0,2,0,2,1,4,12,37,Active
6457690,0,7,0,450,200,7575,10000,0,0,0,0,0,0,0,1,2,0,16,18,12,Active
7982420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Churned
2982410,4,8,2,7305,3188,13672,1500,0,0,0,0,0,0,8,1,1,0,6,50,11,Active
4447490,2,4,1,750,10000,469,4400,0,0,0,0,0,0,0,1,0,0,3,5,4,Active
2004570,7,46,17,33125,15450,413800,80149,0,1,0,300,0,0,7,0,7,0,60,76,95,Active
2004570,6,43,17,32955,15075,78214,45400,0,0,0,0,0,0,10,4,13,0,37,74,98,Active
8004570,3,20,7,46500,6250,24117,63350,0,0,0,0,0,1,4,4,7,0,2,9,49,Active
5122460,15,22,3,3000,1700,84369,59404,0,0,0,0,0,0,5,1,5,0,5,75,42,Active
2877550,3,7,1,150,1610,2720,0,0,0,0,0,0,0,2,0,1,0,1,7,11,Active
3320500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,Churned
3439170,2,11,3,0,0,10797,0,0,1,0,0,0,0,1,1,1,0,8,36,23,Active
3882090,2,8,1,3525,0,48380,0,0,0,0,0,0,0,8,1,1,0,15,6,27,Active
1882070,3,2,1,375,0,6102,400,0,0,0,0,0,0,2,1,0,0,3,13,14,Churned
9121710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,Active
7121700,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
2878320,3,8,5,37950,0,5007,7600,0,0,0,0,0,0,0,2,1,0,5,14,6,Active
4766040,0,0,0,0,225,3051,2550,0,0,0,0,0,0,1,0,0,0,4,1,6,Active
4766050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,Active
2766050,4,10,1,15525,9450,7415,27400,0,0,1,0,0,0,5,1,3,0,3,20,20,Active
676897,7,14,5,1252,225,32142,10825,0,0,1,0,0,0,4,2,4,0,20,36,47,Active
6323130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
2245100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Active
5083570,1,3,2,0,1425,32061,0,0,0,0,0,0,0,0,1,1,0,2,16,7,Active
3640760,0,5,1,0,0,68717,0,0,0,0,0,0,0,1,1,1,0,3,0,15,Active
640626,0,12,2,0,9500,7070,0,0,0,0,0,0,0,1,0,1,0,4,30,27,Active
359368,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
7805960,0,7,2,690,600,1478,2000,0,0,0,0,0,0,0,0,3,0,2,2,10,Active
4883190,1,7,1,45,6500,6402,1950,0,0,0,0,0,0,0,0,4,0,2,11,10,Active
6883180,0,19,2,2051,5500,7571,4500,0,0,0,0,0,0,0,1,3,0,4,16,19,Active
559773,5,14,0,0,0,16407,2049,0,0,0,0,0,0,3,1,0,0,3,6,15,Active
4559780,5,40,3,495,4425,279362,187429,0,0,0,0,0,0,7,0,2,0,28,87,59,Active
4227540,0,35,4,2488,0,8092,1900,0,0,2,0,198,0,2,0,6,1,11,68,47,Active
8227560,4,20,20,4750,3050,52019,800,0,2,0,0,0,0,4,1,4,0,17,43,43,Active
2215410,0,6,2,17625,0,3873,0,0,0,0,0,0,0,1,0,1,0,1,21,6,Active
3215420,0,10,1,30062,4476,10006,81750,0,1,0,0,0,0,0,1,3,0,7,26,17,Active
96734,1,8,4,300,0,14522,3500,0,0,0,0,0,0,3,1,5,0,4,11,14,Active
8789160,0,2,1,750,0,1550,0,0,0,0,0,0,0,0,0,0,0,7,3,8,Active
1771710,0,1,0,450,0,137,3250,0,0,0,0,0,0,1,0,0,0,3,0,6,Churned
2027920,2,2,0,25000,1105,8260,500,0,0,0,0,0,0,0,0,3,0,3,15,16,Active
2027920,2,8,7,750,300,7795,19400,0,0,0,0,0,0,2,2,4,0,10,45,18,Active
1027910,12,42,25,1100,33000,44015,51800,0,0,0,0,0,1,7,1,16,1,27,129,87,Active
8859850,2,2,1,1485,300,6477,0,0,0,0,0,0,0,0,0,1,0,6,7,1,Churned
3586770,2,15,4,300,15200,8806,0,0,0,0,0,0,0,1,0,2,0,3,18,15,Active
1583140,1,13,3,0,0,4368,14350,0,0,0,0,0,0,0,0,0,0,11,29,18,Active
4974100,1,12,1,12245,300,8585,400,0,0,0,0,0,0,1,0,3,0,9,8,17,Active
4974100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,Active
8534940,2,7,4,0,3800,17415,105600,0,0,0,0,0,0,1,1,2,0,4,24,14,Active
7985240,3,12,2,9563,2700,23439,12900,0,1,0,0,0,0,7,0,2,0,4,24,16,Active
4542290,0,19,4,300,1750,400864,2999,0,0,0,0,0,3,1,1,3,0,9,56,8,Active
5103140,2,25,6,3470,38168,174692,189418,0,0,1,0,0,0,4,2,5,0,9,45,44,Active
2866360,1,7,0,4025,4625,5497,15300,0,0,0,0,0,0,2,0,3,0,6,15,25,Active
6133780,0,7,2,158,7500,5295,0,0,0,0,0,0,0,4,2,3,0,4,15,21,Churned
305531,0,1,1,0,0,5513,0,0,0,1,0,0,0,0,0,1,0,3,12,3,Active
1748460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
8434600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
5434600,0,7,1,300,25500,2679,0,0,0,0,0,0,0,1,0,0,0,1,3,11,Active
4434600,1,6,3,16650,0,5890,1900,0,0,0,0,0,0,0,3,1,0,1,8,6,Active
3434580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
1434580,0,9,2,0,1500,3862,0,0,0,0,0,0,0,1,1,1,0,5,0,10,Active
5569190,1,5,0,0,0,7030,0,0,1,0,0,0,0,0,0,0,0,6,2,10,Active
3569190,0,0,2,750,10000,1512,0,0,0,0,0,0,0,1,0,1,0,8,5,7,Active
2569190,1,8,0,450,0,121134,26899,0,0,0,0,249,0,0,0,3,0,8,34,25,Active
4873760,0,2,0,0,0,745,0,0,0,0,0,0,0,0,1,0,0,5,9,1,Active
1127030,4,6,5,21390,5675,85621,672,0,0,0,0,0,0,2,2,5,0,4,28,25,Active
3872980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
4872990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Churned
6693770,0,15,1,2500,800,3927,7500,0,0,0,0,0,0,2,1,4,0,7,12,14,Active
1250840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
250824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Active
8760330,0,5,1,465,0,1566,200,0,0,0,0,0,0,2,0,2,0,5,11,16,Active
3760320,4,39,21,91225,6000,84353,31901,0,1,0,0,0,0,1,5,6,0,26,56,57,Active
8077970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
74209,1,35,5,156750,70863,118599,72300,0,0,0,0,0,0,5,2,3,0,17,53,48,Active
3811670,0,52,6,960,9750,263406,130000,0,0,0,0,0,0,7,3,3,0,30,49,50,Active
7560990,2,9,2,0,1500,9613,10700,0,0,0,0,0,0,0,2,5,0,30,15,25,Active
560953,10,35,17,68750,300,33205,88900,0,0,0,0,0,1,3,3,23,1,19,75,75,Active
3143130,0,17,2,19775,1300,316436,49600,1,1,0,0,0,0,3,1,5,0,10,26,39,Active
3261020,5,9,1,0,1700,5005,8300,0,0,0,0,0,0,0,0,3,0,1,3,20,Churned
3742760,0,4,5,0,0,2060,500,0,0,0,0,400,1,0,0,0,0,0,3,10,Churned
2868030,0,4,1,0,0,2365,0,0,0,0,0,0,0,0,0,0,0,4,0,10,Churned
1868030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
3574910,4,29,19,2275,52500,26697,28100,0,0,1,0,0,0,3,1,6,0,20,104,51,Active
3574910,0,14,0,1800,4526,2718,41000,0,0,0,0,0,0,0,1,2,0,2,3,18,Active
3860660,1,9,0,0,0,3800,3400,0,0,0,0,0,0,1,1,2,0,9,1,21,Active
5860650,1,2,0,2498,1800,1385,800,0,0,0,0,0,0,2,0,0,0,2,9,1,Active
5860650,2,2,1,0,2000,1310,0,0,0,0,0,0,0,0,1,1,0,0,2,17,Active
1139350,5,13,6,32250,5750,16635,51650,0,1,0,0,0,0,2,2,6,0,35,41,47,Active
1139360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Churned
139346,3,3,0,2500,15350,1618,1500,0,0,0,0,0,0,0,0,1,0,2,21,0,Active
1582300,0,6,0,1500,0,3004,100700,0,0,0,0,0,0,0,0,0,0,2,1,3,Active
4543150,4,22,5,33575,23238,29741,34700,0,0,1,0,0,0,7,4,3,1,9,35,55,Active
4543150,0,3,0,0,0,1020,400,0,0,0,0,0,0,0,2,1,0,7,1,4,Churned
4894430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
3894420,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,1,0,3,0,0,Churned
8101980,0,10,1,3100,0,12467,6000,0,0,0,0,0,0,1,0,5,0,5,5,33,Active
1901800,13,71,19,12450,23938,116256,69188,0,1,2,0,0,1,5,5,30,0,38,101,148,Active
1098340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
8901810,0,4,1,4350,0,7518,9200,0,0,0,0,0,0,1,1,0,0,5,0,10,Active
8544910,2,27,9,13500,9863,77446,500,0,0,0,5,0,0,2,3,6,0,14,74,62,Active
4541160,7,57,15,38213,3000,282316,274178,0,0,1,0,0,0,9,3,11,0,19,76,86,Active
7541280,1,2,1,653,0,3155,0,0,0,0,0,0,0,2,1,4,0,7,8,16,Active
8541280,0,12,1,0,0,1981,0,0,2,0,1050,0,0,0,1,2,0,15,73,24,Active
3458880,0,5,0,450,4050,1733,16899,0,0,0,0,0,0,0,1,1,0,12,1,3,Churned
5219330,2,11,2,1913,0,6115,0,0,0,0,0,0,0,2,0,1,0,7,37,23,Active
5219340,6,18,11,125363,18750,31591,28717,0,0,0,0,0,0,1,3,9,1,8,49,59,Active
2219310,0,0,1,0,0,845,3055,0,1,1,0,0,0,0,0,0,0,1,1,4,Active
776385,0,5,1,750,0,2805,0,0,0,0,0,0,0,0,1,3,0,2,1,7,Active
7109360,3,5,5,3450,2300,39700,6500,0,0,0,0,0,0,0,0,0,0,9,3,14,Active
8109380,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,1,0,5,1,3,Active
2415850,1,11,1,7500,2375,9780,13600,0,0,0,0,0,0,8,0,6,0,4,25,35,Active
7415870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,Active
6584180,0,2,0,0,225,399,0,0,1,0,0,0,0,0,0,0,0,2,1,4,Churned
5794090,2,6,0,3350,200,1849,0,0,0,0,0,0,0,2,1,1,0,12,27,24,Active
793964,2,21,5,0,0,17415,76000,0,0,0,0,0,0,0,1,5,0,16,49,35,Active
8209820,4,6,1,0,0,3445,242400,0,0,0,0,0,0,0,0,2,0,4,4,15,Active
209683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
3766890,2,0,0,0,0,925,0,0,0,0,0,0,0,0,0,1,0,2,8,3,Churned
3233270,10,19,5,4800,11850,21068,18100,0,1,0,0,0,1,5,2,4,0,6,25,31,Active
6229520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
1774250,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,1,14,0,Churned
3225880,2,21,21,123150,128538,115430,12044,0,0,0,0,0,0,6,5,3,0,39,16,30,Active
7774270,4,48,12,85212,13200,47090,73199,0,0,1,0,0,3,4,6,10,0,43,93,89,Active
3331340,2,8,1,195,0,5180,0,0,0,0,0,0,1,3,0,0,0,4,8,11,Churned
7111630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
6892190,2,16,2,0,19325,19059,8300,0,0,0,0,0,1,1,1,1,0,8,41,21,Active
892165,2,13,6,3750,1500,46982,31300,0,0,0,0,0,0,0,1,2,0,3,41,16,Active
107839,1,7,1,0,375,10930,119400,0,0,0,0,0,0,1,0,3,0,2,14,13,Active
7409440,1,9,5,325,3000,156847,1050,0,0,0,0,150,0,1,3,0,0,2,28,12,Active
2966510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
7111630,9,40,18,8913,12248,179811,275891,0,0,0,0,150,1,10,8,6,0,62,99,86,Active
5111630,0,7,1,0,0,10189,0,0,0,1,0,0,0,0,0,1,0,8,37,14,Active
6435890,5,11,3,10103,2630,27923,59900,0,0,0,0,150,0,6,2,12,0,7,37,37,Active
6435900,1,19,5,21600,7250,13990,4000,0,0,0,0,0,0,5,0,3,0,4,13,25,Active
6010830,1,3,0,9300,0,5298,0,0,0,0,0,0,0,0,1,1,0,2,20,12,Churned
5010830,3,19,5,0,0,19159,12500,0,0,0,0,0,0,5,4,6,0,7,21,64,Active
5010820,1,1,0,0,0,40,300,0,0,0,0,0,0,0,0,1,0,1,0,6,Active
7010810,0,1,1,0,0,5170,100,0,0,0,0,0,0,0,0,1,0,10,21,4,Active
2992970,2,7,3,0,0,3404,3900,0,0,0,0,0,0,1,0,0,1,0,33,8,Active
4567130,2,9,0,300,112,7988,72600,0,0,0,0,0,0,0,1,0,0,3,17,26,Churned
432882,0,4,0,0,0,8180,1300,0,0,0,0,0,0,0,0,1,0,2,0,7,Active
432891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
7436660,0,15,1,6962,500,44685,0,0,0,0,0,0,0,3,1,2,1,5,14,35,Active
7010070,0,24,0,155250,24300,14290,7499,0,0,0,0,0,0,4,1,4,0,15,20,33,Active
1993740,4,13,3,21550,16345,16887,16900,0,0,1,0,0,0,1,3,3,1,18,24,19,Churned
6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,Active
2006300,1,16,4,300,75,53492,9900,0,0,0,0,0,0,8,0,3,0,7,15,24,Active
2006300,1,1,0,0,0,1210,7500,0,0,0,0,0,0,1,0,2,0,3,8,19,Active
2006300,3,6,0,11800,500,6053,42000,0,0,0,0,0,1,0,1,12,0,9,23,21,Active
1550780,0,1,1,0,0,37973,400,0,0,0,0,0,0,0,1,1,0,1,1,1,Active
550798,0,1,1,0,0,2410,0,0,0,0,0,0,0,2,1,0,0,3,1,1,Active
2118230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
5324720,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,0,0,0,11,4,0,Churned
5118530,1,2,0,0,15000,2885,0,0,0,0,0,0,0,0,0,0,0,2,17,5,Active
3118540,3,7,5,7750,8900,8719,34600,0,0,0,0,0,0,6,2,2,0,13,21,21,Active
675592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
3324420,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
999859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
6443110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
3556930,8,27,13,11025,1700,50216,53456,0,0,1,0,0,1,15,5,9,0,18,64,55,Active
7560720,0,4,1,0,0,23825,7500,0,0,0,0,0,0,0,1,1,0,1,21,6,Churned
7560710,5,28,3,15875,740,150625,51342,0,0,0,0,0,1,7,1,13,1,35,86,55,Active
8560700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
6560710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Active
7117770,3,16,4,360,1500,3820,2300,0,1,0,0,0,0,1,1,0,0,7,51,25,Active
9117780,2,7,5,2963,1163,7369,54300,0,0,1,0,0,0,1,1,4,0,12,15,39,Active
3674840,10,13,7,450,3000,8189,8850,0,0,1,0,0,0,3,2,8,0,3,17,30,Active
3325180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
2325180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,Active
325194,2,27,20,7050,0,51319,47300,0,0,0,0,0,0,5,3,8,2,12,71,52,Active
325187,0,9,2,750,15000,1225,17400,0,0,0,0,0,0,0,0,0,0,1,2,10,Active
325183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Active
3768110,3,121,47,216038,207755,1070058,527203,0,2,2,5,0,1,30,11,39,0,48,291,226,Active
5768130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
8768150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
124785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,Active
875224,1,3,4,450,405,7387,75700,0,0,0,0,0,0,1,2,0,0,1,8,8,Active
6567730,5,24,9,33930,2725,52815,23695,0,0,0,0,150,0,2,2,5,1,33,68,50,Active
6567740,0,2,1,3240,500,2833,0,0,0,0,0,0,0,1,0,2,0,5,6,10,Active
8878990,0,8,5,7575,4598,3124,500,0,0,0,0,0,0,5,2,5,0,5,24,33,Active
7878980,0,14,6,450,6500,6740,7500,0,1,0,0,0,0,7,0,3,0,14,31,31,Active
2334600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,Churned
1661780,1,1,0,9000,11425,42,0,0,0,0,0,0,0,3,1,0,0,4,2,7,Active
226229,3,9,3,12227,1023,55384,195800,0,0,1,0,0,0,0,0,6,0,9,64,54,Active
226222,2,13,6,41300,1868,303609,65639,0,0,1,0,0,0,13,0,7,0,5,59,38,Active
2773770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,Churned
1669160,2,19,6,38318,50348,100603,39799,0,0,0,0,0,0,1,3,4,0,16,67,41,Active
456265,1,2,0,0,200,3407,3999,0,3,0,0,0,0,0,0,1,0,6,3,5,Active
543750,0,17,2,3450,16000,111902,8499,0,0,0,0,0,0,1,1,3,0,3,17,20,Active
6342020,1,4,1,0,1350,686,750,0,0,0,0,0,0,0,0,3,0,5,0,7,Active
6342020,0,4,1,0,0,800,8500,0,0,0,0,0,0,1,0,0,0,4,0,11,Active
6342020,2,4,0,1987,500,7358,0,0,0,0,0,0,0,2,0,1,0,6,13,12,Active
8342010,4,15,3,25500,16000,45233,64900,0,0,0,0,150,1,4,0,3,0,5,37,36,Active
1341980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Churned
4104590,0,11,1,835,425,3726,1100,0,0,0,0,0,0,1,0,2,0,13,24,17,Active
1100930,0,2,1,1710,10000,1560,0,0,0,0,0,0,0,1,0,1,0,3,4,3,Active
5100970,3,7,0,7900,2288,46050,21900,0,2,0,0,0,0,5,3,3,0,13,9,15,Active
2217480,3,11,2,345,1500,13884,8000,0,0,0,0,0,1,2,0,1,0,2,27,12,Active
1217480,1,19,6,65950,51800,10079,89878,0,0,0,0,0,0,5,0,2,0,5,20,35,Active
6229230,7,56,14,23730,14975,172603,173209,0,0,0,0,0,0,1,10,9,1,30,165,106,Active
5229230,4,11,4,8425,9525,12081,11480,0,0,0,0,0,0,10,0,3,0,4,38,25,Active
1225460,11,45,12,37735,7355,98554,82762,0,0,0,0,0,0,3,5,18,0,16,101,87,Active
1225460,3,5,0,1220,3775,20784,0,0,0,0,0,0,0,1,1,1,0,1,14,14,Active
1212290,2,22,5,3000,4875,7145,105900,0,0,0,0,0,0,0,0,2,0,4,24,30,Active
2769480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,Active
769489,0,1,0,0,0,900,600,0,0,0,0,0,0,0,0,1,0,5,0,4,Churned
6769510,3,7,3,0,238,2580,7500,0,1,0,0,0,0,0,1,0,0,6,8,7,Active
4769500,0,5,0,0,500,7221,36499,0,0,0,0,0,0,0,0,4,0,3,8,13,Active
7651600,0,0,0,0,0,750,0,0,0,0,0,0,0,1,0,0,0,6,12,2,Active
1666060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Active
776878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Churned
3776870,1,5,0,0,0,5794,5151,0,1,0,0,0,0,1,1,3,0,12,2,14,Active
4776880,5,20,9,16062,200,28774,56000,0,0,0,0,0,0,4,0,10,2,15,24,65,Churned
6776900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Churned
776110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Active
1776100,1,2,4,0,3000,2572,8250,0,0,0,0,0,0,1,0,1,0,3,23,11,Active
3666830,10,19,4,35800,17750,82516,32101,0,0,1,0,0,0,5,1,3,0,11,66,50,Active
3035580,0,0,0,0,2187,420,0,0,0,0,0,0,0,6,0,1,0,1,1,4,Active
8482280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Active
3407360,0,3,1,1500,0,3582,0,0,0,0,0,0,0,0,0,1,0,2,2,3,Active
5407360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
6596430,2,1,0,300,0,125,700,0,0,0,0,0,0,1,0,2,0,1,3,1,Active
3596430,8,34,15,11325,11388,75070,16300,0,0,0,0,99,0,2,2,27,1,30,133,111,Active
5965200,1,9,0,450,14250,473345,1050,0,0,0,0,0,0,2,1,0,0,8,28,5,Active
5408140,0,1,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Churned
8595670,5,53,12,31050,15805,88677,121199,0,1,1,0,400,0,4,6,19,1,109,113,84,Active
